Date,1. open,2. high,3. low,4. close,5. volume
2024-11-20,0.84,0.9,0.8171,0.86,21460.0
2024-11-19,0.88,0.9,0.86,0.8601,17330.0
2024-11-18,0.878,0.925,0.87,0.87,9088.0
2024-11-15,0.9,0.93,0.865,0.885,16535.0
2024-11-14,0.85,0.89,0.85,0.88,5809.0
2024-11-13,0.8193,0.89,0.8193,0.875,19459.0
2024-11-12,0.9,0.94,0.87,0.87,24985.0
2024-11-11,0.91,0.93,0.8499,0.866,33797.0
2024-11-08,0.87,0.94,0.8338,0.905,27319.0
2024-11-07,0.96,0.97,0.95,0.9536,4582.0
2024-11-06,0.9898,0.9898,0.95,0.9601,7529.0
2024-11-05,0.8393,0.91,0.8393,0.91,3495.0
2024-11-04,0.8823,0.92,0.8823,0.92,585.0
2024-11-01,0.8823,0.91,0.8823,0.91,1564.0
2024-10-31,0.8993,0.92,0.86,0.92,13402.0
2024-10-30,0.9,0.92,0.845,0.9,16307.0
2024-10-29,0.9,0.92,0.9,0.91,12230.0
2024-10-28,0.91,0.91,0.8838,0.898,24098.0
2024-10-25,0.9294,0.9294,0.89,0.91,14086.0
2024-10-24,0.895,0.92,0.8603,0.892,20334.0
2024-10-23,0.95,0.95,0.8929,0.93,9252.0
2024-10-22,0.95,0.9501,0.95,0.95,7960.0
2024-10-21,0.93,0.95,0.92,0.93,6068.0
2024-10-18,0.975,0.975,0.924,0.9271,6871.0
2024-10-17,0.92,0.92,0.87,0.885,22024.0
2024-10-16,0.885,0.94,0.885,0.94,4627.0
2024-10-15,0.8801,0.93,0.88,0.902,18578.0
2024-10-14,0.95,0.95,0.87,0.88,8725.0
2024-10-11,0.9,0.95,0.9,0.92,8723.0
2024-10-10,0.88,0.88,0.8415,0.86,6321.0
2024-10-09,0.96,0.99,0.96,0.96,30793.0
2024-10-08,0.91,0.99,0.9,0.99,21298.0
2024-10-07,0.9534,1.0,0.8736,0.925,34513.0
2024-10-04,0.88,0.9488,0.88,0.908,13842.0
2024-10-03,0.95,0.95,0.92,0.928,16967.0
2024-10-02,0.91,0.938,0.89,0.926,13133.0
2024-10-01,0.934,0.9499,0.897,0.9121,9441.0
2024-09-30,1.25,1.25,0.86,0.95,52083.0
2024-09-27,0.85,1.0,0.85,0.98,21211.0
2024-09-26,0.99,0.99,0.8407,0.95,13142.0
2024-09-25,0.8554,0.99,0.84,0.84,16915.0
2024-09-24,1.0,1.0,0.91,0.91,2536.0
2024-09-23,0.94,0.94,0.9162,0.9162,86413.0
2024-09-20,0.9301,0.96,0.93,0.9401,5145.0
2024-09-19,1.02,1.02,0.907,0.93,25586.0
2024-09-18,1.11,1.11,0.8351,0.9714,98241.0
2024-09-17,1.14,1.14,1.01,1.07,24172.0
