Date,1. open,2. high,3. low,4. close,5. volume
2024-10-01,3.82,3.85,3.53,3.62,1053940.0
2024-09-30,3.94,4.015,3.75,3.82,523619.0
2024-09-27,4.13,4.17,3.93,3.97,544798.0
2024-09-26,3.94,4.13,3.86,4.11,810607.0
2024-09-25,3.95,3.99,3.83,3.88,734774.0
2024-09-24,4.06,4.06,3.8709,3.96,599910.0
2024-09-23,4.32,4.36,3.98,4.03,856030.0
2024-09-20,4.31,4.44,4.06,4.32,1692504.0
2024-09-19,4.1,4.32,4.0399,4.31,1237317.0
2024-09-18,3.93,4.19,3.895,3.98,770293.0
2024-09-17,3.9,4.01,3.85,3.95,686042.0
2024-09-16,3.91,3.91,3.74,3.85,769213.0
2024-09-13,3.76,3.925,3.76,3.9,591050.0
2024-09-12,3.67,3.78,3.59,3.69,531145.0
2024-09-11,3.63,3.695,3.58,3.65,921625.0
2024-09-10,3.49,3.67,3.36,3.67,2197685.0
2024-09-09,4.0,4.1,3.49,3.5,1994452.0
2024-09-06,4.13,4.21,3.89,4.02,690226.0
2024-09-05,4.12,4.225,4.01,4.13,786058.0
2024-09-04,3.91,4.14,3.8201,4.05,688495.0
2024-09-03,4.37,4.45,3.95,3.99,1040657.0
2024-08-30,4.36,4.42,4.27,4.4,674277.0
2024-08-29,4.47,4.575,4.285,4.3,891266.0
2024-08-28,4.45,4.49,4.19,4.39,900880.0
2024-08-27,4.45,4.51,4.26,4.49,673044.0
2024-08-26,4.49,4.6,4.42,4.49,662747.0
2024-08-23,4.3,4.5,4.23,4.49,747929.0
2024-08-22,4.4,4.49,4.21,4.23,769206.0
2024-08-21,4.26,4.37,4.136,4.35,741781.0
2024-08-20,4.18,4.3,4.06,4.23,848432.0
2024-08-19,4.09,4.24,3.98,4.17,1137768.0
2024-08-16,4.2,4.42,3.935,4.01,1326330.0
2024-08-15,3.74,4.345,3.74,4.14,2117687.0
2024-08-14,3.97,3.97,3.675,3.73,1167636.0
2024-08-13,3.67,3.94,3.55,3.88,958360.0
2024-08-12,3.73,3.78,3.56,3.66,670735.0
2024-08-09,3.76,3.7999,3.645,3.69,775783.0
2024-08-08,3.71,3.83,3.66,3.77,690228.0
2024-08-07,3.87,3.92,3.59,3.64,1009662.0
2024-08-06,3.6,3.9,3.44,3.74,733895.0
2024-08-05,3.46,3.625,3.34,3.58,1347401.0
2024-08-02,3.75,3.91,3.61,3.91,1380626.0
2024-08-01,4.4,4.47,4.01,4.04,821647.0
2024-07-31,4.31,4.6,4.21,4.4,822967.0
2024-07-30,4.46,4.59,4.175,4.23,646060.0
2024-07-29,4.55,4.7,4.3,4.46,854268.0
2024-07-26,4.5,4.54,4.38,4.48,735264.0
2024-07-25,4.22,4.5,4.15,4.38,751008.0
2024-07-24,4.39,4.49,4.22,4.22,958886.0
2024-07-23,4.05,4.54,4.04,4.45,1067587.0
2024-07-22,4.0,4.11,3.76,4.1,1075209.0
