symbol,date,RS_21,RS_55,RS_123,anchored_RS,RSribbon_8,RSribbon_21,RSribbon_42,slope_21,slope_42
AACG,2016-12-23,-2.797842639593889,-1.573398058252428,-2.024960030872704,,-0.00602909517383203,-0.0026981290139184897,0.002977785198041715,0.0027210884353741503,0.0020408163265306103
AACG,2016-12-27,-3.9807553956834605,-1.438100961538459,-2.303285870755748,,-0.0029972171419540006,-0.0039851303009197795,0.0023342845545410705,-0.0012870012870012898,-0.0006435006435006447
AACG,2016-12-28,-5.7098029045642775,-3.1376160092807437,-2.4090312720771627,,-0.009847817742554596,-0.005307881623671103,0.0016729088931654087,-0.0013227513227513235,-0.0006613756613756618
AACG,2016-12-29,-2.5350120731286445,-1.8513191526231325,-1.670884262796024,,0.0005845130845130719,-0.0013963169978207606,0.003033453110852484,0.003911564625850342,0.0013605442176870754
AACG,2016-12-30,-2.89315789473685,-2.1477911646586243,-2.423836796672554,,0.0005845130845130719,-0.0014623170638208283,0.0016896723553070237,-6.60000660000677e-05,-0.0013437807555454603
AACG,2017-01-03,1.8250041645843718,2.003946626573951,-0.8326426896012527,,0.0075289575289575195,0.003689451245842222,0.0009716073515277315,0.00515176830966305,-0.0007180650037792922
AACG,2017-01-04,2.3812058663769715,0.8599419448476058,-0.799850299401196,,0.011001179751179743,0.005012202568593545,0.0034778730156881325,0.0013227513227513231,0.002506265664160401
AACG,2017-01-05,-2.5715785381026306,0.4145224171539977,-1.3807313943541468,,0.0077117060669692206,-0.0030436513519220354,0.0028513065996480327,-0.00805585392051558,-0.0006265664160400998
AACG,2017-01-06,-0.9226726726726714,-1.1978501847497462,-2.106643698860748,,-0.00280952945426631,-0.0007592240674947506,0.0008072457320577571,0.002284427284427285,-0.0020440608675902756
AACG,2017-01-09,-4.38954171562865,-0.47804084180488815,-3.431335236282905,,-0.0029033732981101484,-0.002081975390246074,0.0008072457320577571,-0.0013227513227513233,0.0
AACG,2017-01-10,-5.348731991903778,-1.3248432601880897,-2.950991991263185,,0.0005688489241120753,-0.002081975390246074,0.0008072457320577571,0.0,0.0
AACG,2017-01-11,-15.053297801465746,-0.8870660369541777,-3.41290162901629,,-0.010145436790173629,-0.004729520894934429,-0.0012335705944728531,-0.0026475455046883548,-0.0020408163265306103
AACG,2017-01-12,-18.20895522388042,-1.0321698452680803,-3.552204502814269,,-0.010443529000030538,-0.004876948286943865,-0.0019338507065176712,-0.00014742739200943652,-0.000700280112044818
AACG,2017-01-13,-120.51458885941459,-0.479720655385441,-4.97390587804433,,-0.017387973444474986,-0.007450950860946445,-0.003220851993518961,-0.0025740025740025796,-0.0012870012870012898
AACG,2017-01-17,-20.85616438356199,-0.9793545433737688,-4.627924098130928,,-0.02117585223235377,-0.006451949861945442,-0.003331852104519071,0.0009990009990010025,-0.00011100011100011013
AACG,2017-01-18,-42.089314194576325,-1.3549739550247728,-4.604270858140813,,-0.021792628548143247,-0.009227046387041965,-0.005329032555646889,-0.002775096525096523,-0.0019971804511278177
AACG,2017-01-19,-76.28716216216652,-1.8220299044599708,-4.309419713831479,,-0.022446508234281,-0.009510011865253628,-0.00609708171079282,-0.0002829654782116626,-0.0007680491551459315
AACG,2017-01-20,-57.1338383838367,-2.9306685044796605,-4.721297203177695,,-0.027307619345392095,-0.011397613752855508,-0.0076843832980944046,-0.00188760188760188,-0.0015873015873015843
AACG,2017-01-23,67.58333333332938,-2.8962112120692587,-4.157173400581116,,-0.01837904791682067,-0.007996253208637822,-0.005983703025985562,0.0034013605442176856,0.0017006802721088428
AACG,2017-01-24,-26.06174496644242,-1.6932750048427747,-3.8360353535353537,,-0.018974286012058778,-0.008260803473188087,-0.005586877629160164,-0.0002645502645502642,0.000396825396825398
AACG,2017-01-25,-10.363636363636374,-1.464767595163959,-3.386574074074069,,-0.015297815423823483,-0.008260803473188087,-0.006840010461240363,0.0,-0.0012531328320801996
AACG,2017-01-26,-14.877515813686166,-1.917047543997897,-3.3526608419380595,,-0.015297815423823483,-0.010981891908562236,-0.006840010461240363,-0.00272108843537415,0.0
AACG,2017-01-27,-17.099806201550518,-2.2389705882352957,-3.045872670055682,,-0.011509936635944698,-0.009694890621560946,-0.006840010461240363,0.0012870012870012902,0.0
AACG,2017-01-30,-14.515483870967701,-3.0284501061571047,-4.494703071987448,,-0.011914031463530886,-0.010014175423604362,-0.007661028523637732,-0.0003192848020434156,-0.0008210180623973691
AACG,2017-01-31,-16.43024105186273,-4.0461984475825385,-2.7747576798810107,,-0.003417487684729048,-0.011034583586869675,-0.0062154502923452174,-0.0010204081632653132,0.001445578231292515
AACG,2017-02-01,-9.1454248366014,-3.658051450201316,-3.7623233367804287,,0.009226190476190485,-0.008105546175073636,-0.004783931619447232,0.002929037411796039,0.0014315186728979853
AACG,2017-02-02,-10.333180778031934,-2.383910476693981,0.0,,0.01696428571428575,-0.004401842471369924,-0.0003561956127638512,0.0037037037037037117,0.004427736006683381
AACG,2017-02-03,-11.232686980609504,-2.1378615457562784,-1.0775157426842794,,0.017454481792717122,-0.0058024026954595605,-0.0003951000634330076,-0.001400560224089636,-3.890445066915643e-05
AACG,2017-02-06,-10.393953275309165,-3.4008021390374426,-1.548178195274692,,0.017454481792717122,-0.004549269863379361,-0.0037964606076506986,0.0012531328320801996,-0.003401360544217691
AACG,2017-02-07,-19.642857142857316,-4.215167814113606,-4.5834575955265775,,0.009878724216959539,-0.00614827146238096,-0.0034537477649378553,-0.0015990015990015993,0.0003427128427128433
AACG,2017-02-08,-12.56312292358813,-5.081552044609667,-4.557170677423844,,0.0058464661524434,-0.0063616184499215,-0.004221796920083787,-0.00021334698754053947,-0.0007680491551459315
AACG,2017-02-09,-3.324395604395584,-3.030416666666667,-2.862819423567081,,0.0226568109800296,-0.0015997136880167334,-0.0018408445391314037,0.004761904761904766,0.002380952380952383
AACG,2017-02-10,0.0,-1.9625909557609025,-2.696793363872722,,0.021980404053622685,0.0012038319726717782,-0.0017628444611313251,0.002803545660688512,7.800007800007856e-05
AACG,2017-02-13,2.3806228373702436,-2.197625698324029,-1.5329820864067472,,0.02134652981427175,0.004004952420851045,-0.00043599793304641013,0.002801120448179267,0.001326846528084915
AACG,2017-02-14,3.2822510822510713,-1.6589164785553037,-1.452191235059762,,0.008251291719033646,0.005365496638538126,-0.0010427271112041596,0.001360544217687081,-0.0006067291781577495
AACG,2017-02-15,2.6151983394833964,-2.0357799852833036,-1.0430318081956271,,0.008455540085046717,0.005485746758788245,-0.00048310155157859925,0.00012025012025011859,0.0005596255596255603
AACG,2017-02-16,3.89307286981109,-1.891494845360825,-1.9404913611712051,,0.008455540085046717,0.006973841996883483,-0.0011266021950792414,0.001488095238095238,-0.0006435006435006421
AACG,2017-02-17,5.174171428571432,-1.1576266736676282,-2.166810570567178,,0.019602726232232887,0.009870484524862425,0.00018023632980439835,0.0028966425279789423,0.0013068385248836396
AACG,2017-02-21,8.620388644299364,0.0,-0.8377663671373543,,0.030579428741193473,0.015690590344968242,0.0021464882960563667,0.005820105820105817,0.0019662519662519682
AACG,2017-02-22,5.415437158469916,0.3544780948683114,-1.1137741435217803,,0.01478995505698294,0.011036096968670356,0.001519921880016267,-0.004654493376297886,-0.0006265664160400998
AACG,2017-02-23,7.514851893049879,0.7286296019280317,-1.5536507330117932,,0.011002076269104155,0.012623398555971943,0.0021812975413919287,0.0015873015873015869,0.0006613756613756618
AACG,2017-02-24,9.202342225113826,-1.0169280442804425,-1.6278323192355055,,0.007325605680868874,0.012623398555971943,0.0021812975413919287,0.0,0.0
AACG,2017-02-27,8.667201283079372,0.0,-1.7872882151405605,,0.0037541771094402876,0.012623398555971943,0.0008207533237048534,0.0,-0.0013605442176870754
AACG,2017-02-28,8.039087132776128,-0.4953039711829586,-1.3738656068449648,,0.003848020953284126,0.011336397268970653,0.0008207533237048534,-0.0012870012870012902,0.0
AACG,2017-03-01,5.661908899093968,-0.4052610688124713,-1.1761168477966426,,0.003848020953284126,0.012978433393765391,0.001482128985080515,0.0016420361247947383,0.0006613756613756617
AACG,2017-03-02,6.103515232674931,-0.4857886136910903,-1.5066173675662582,,0.003748814604077777,0.012600504444407882,0.0007829604287691041,-0.00037792894935750887,-0.000699168556311411
AACG,2017-03-03,4.405024154589374,-0.48374306106264925,-1.5887952332509825,,-0.006574008218745056,0.009671467032611843,0.0007829604287691041,-0.002929037411796039,0.0
AACG,2017-03-06,1.41973233737939,-1.6867389367389332,-2.3122157588577408,,-0.0032845345345345334,0.003322260683405486,-0.0005397908939822193,-0.006349206349206358,-0.0013227513227513233
AACG,2017-03-07,0.9805377720870686,-1.5873153779322309,-2.64965259219669,,-0.010228978978978967,0.0020773182619924805,-0.00186254221673354,-0.0012449424214130054,-0.0013227513227513207
AACG,2017-03-08,0.9868285123966942,-2.357477853048458,-2.502297727601679,,-0.010228978978978967,0.0020773182619924805,-0.0012359758006934404,0.0,0.0006265664160400996
AACG,2017-03-09,5.151181597627809,-0.571439416945034,-1.70696996735828,,-0.002876037802508405,0.007764441596174631,0.0008080850668968353,0.00568712333418215,0.002044060867590276
AACG,2017-03-10,4.909499358151469,-0.5708194570592386,-1.6112415726081357,,-0.002969881646352243,0.00797778858371517,0.0008080850668968353,0.0002133469875405386,0.0
AACG,2017-03-13,2.132206208425721,-0.6141945255869333,-1.9071457408155055,,-0.002969881646352243,0.003215883821810404,0.0008080850668968353,-0.004761904761904766,0.0
AACG,2017-03-14,1.3817563536570783,0.0,-2.5137405250373175,,-0.006442103868574481,0.0017728823788089624,0.0014883571757403704,-0.0014430014430014417,0.0006802721088435351
AACG,2017-03-15,-1.1649737302977108,-0.5197103781174556,-2.2675829903008653,,-0.006635154061624654,-0.0009882220629677384,0.0015083651789416534,-0.0027611044417767006,2.000800320128295e-05
AACG,2017-03-16,0.0,-0.5202702702702712,-1.7656624019810148,,0.0007177871148459081,0.0004523541675244428,0.0029089254030312843,0.0014405762304921812,0.0014005602240896309
AACG,2017-03-17,0.0,-0.5766239707227828,-1.9945935868754694,,0.004190009337068118,0.0004523541675244428,0.0029690504631563436,0.0,6.0125060125059294e-05
AACG,2017-03-20,0.0,0.0,-2.1029100414794306,,0.004190009337068118,0.0004523541675244428,0.0037130980822039626,0.0,0.000744047619047619
AACG,2017-03-21,9.070987654321128,-1.2838836724792377,-2.6698822759973835,,-0.003162931839402444,-0.0009081900501626378,0.004481147237349894,-0.0013605442176870806,0.0007680491551459311
AACG,2017-03-22,7.323219814241479,0.0,-1.9183071489156955,,0.003880718954248366,-0.0021931484779782037,0.006748720933495019,-0.0012849584278155658,0.002267573696145125
AACG,2017-03-23,-3.8011583011582597,0.0,-1.248356736507789,,0.010825163398692814,0.0017054869996046419,0.006370791984137499,0.003898635477582846,-0.00037792894935752015
AACG,2017-03-24,-3.2265902265902002,0.0,-1.1173534052404244,,0.010825163398692814,0.0017054869996046419,0.007164442777788292,0.0,0.0007936507936507934
AACG,2017-03-27,-0.0,0.0,-1.51880141010576,,0.01110711828591085,0.0004523541675244428,0.006537876361748193,-0.0012531328320801991,-0.0006265664160400993
AACG,2017-03-28,-5.718629343629215,1.5502450980392188,-0.7585424625330583,,0.007132555487818659,0.001739355454525727,0.007181377005248835,0.0012870012870012844,0.0006435006435006425
AACG,2017-03-29,-26.262222222222675,1.4061977068484668,-0.5767368869028627,,0.00731530402583036,0.0017732239094468178,0.006554810589208736,3.386845492109065e-05,-0.0006265664160400993
AACG,2017-03-30,-4.771007566706462,1.9604550691244327,-0.2678365616983305,,0.010693682404208732,0.0030602251964481023,0.008019329295106747,0.0012870012870012846,0.0014645187058980108
AACG,2017-03-31,3.3528997747747487,1.5313635751783579,-1.0134307257304447,,0.004114735035787673,-0.0007687917904636299,0.005915856326972126,-0.003829016986911732,-0.0021034729681346205
AACG,2017-04-03,-2.7241655235482707,3.1131221719456916,-0.8135484681064776,,0.004015528686581324,0.0018409608192889884,0.005756213925950417,0.002609752609752618,-0.00015964240102170953
AACG,2017-04-04,-4.369573215599606,3.2209005947323774,-0.8127382146439339,,-0.0029289157578631236,0.0018409608192889884,0.0025816107513472373,0.0,-0.0031746031746031794
AACG,2017-04-05,-13.48235294117647,4.168933823529404,-0.5544485634847073,,-0.0029289157578631236,0.00448646346479163,0.0032818908633920553,0.002645502645502642,0.000700280112044818
AACG,2017-04-06,-37.90909090909004,5.136946035574327,-0.8373452012383894,,0.000360557926347399,0.00448646346479163,0.0032818908633920553,0.0,0.0
AACG,2017-04-07,-6.988475177304928,5.753776325344958,-0.9527355419806464,,-0.0030178204520309726,0.0016853430166123681,0.0047248923063935,-0.0028011204481792618,0.0014430014430014443
AACG,2017-04-10,-8.803710575139055,8.49896058539832,-0.7359633027522934,,0.00027165323217955006,0.0030080943393636914,0.005492941461539431,0.0013227513227513233,0.0007680491551459315
AACG,2017-04-11,-6.884699057287962,5.965537998495084,0.8506807786405673,,-0.0031067251461988216,0.0030080943393636914,0.003111989080587048,0.0,-0.0023809523809523833
AACG,2017-04-12,-0.0,7.280012771392061,-0.27961302501179774,,-0.0032845345345345195,0.00043409176536111726,0.00110348707208504,-0.0025740025740025744,-0.002008502008502008
AACG,2017-04-13,-1.243898623279091,15.591181458451095,-0.29184508124725533,,-0.006756756756756757,0.0017946359830481873,0.00040320696004022443,0.00136054421768707,-0.0007002801120448155
AACG,2017-04-17,2.041666666666665,9.085646469308301,-1.047975901844098,,-0.006756756756756757,-0.0010064844651310745,-0.00027706514880331587,-0.0028011204481792618,-0.0006802721088435403
AACG,2017-04-18,-0.0,9.995063520871126,-0.3009797316265234,,-0.006756756756756757,0.00031626685762024885,0.0003843105125723458,0.0013227513227513233,0.0006613756613756617
AACG,2017-04-19,-0.0,9.951570680628324,-0.8585576434738467,,-0.006756756756756757,0.00031626685762024885,0.0003843105125723458,0.0,0.0
AACG,2017-04-20,5.675544794188733,7.15317698757901,0.0,,-0.0031853281853281706,0.0016768110753073294,0.0003843105125723458,0.0013605442176870806,0.0
AACG,2017-04-21,-217.44444444481263,5.498311625663289,0.0,,-0.006657550407550394,-0.0010064844651310745,-0.001599816471554639,-0.0026832955404384037,-0.001984126984126985
AACG,2017-04-24,0.0,2.8729059075450425,1.0915202444614216,,0.004056735306735337,0.00042964554242750996,0.001067566271016076,0.0014361300075585845,0.0026673827425707152
AACG,2017-04-25,-2.7661080953505044,2.2900717703349325,0.5050042488905664,,0.004234544695071035,-0.0020766201217328937,-0.00018556656106412581,-0.0025062656641604035,-0.0012531328320802017
AACG,2017-04-26,-2.7636020299775543,1.4656693517453006,0.24660099889012108,,0.0007623224728488115,-0.0021462386124040177,-0.0008469422224397875,-6.961849067112398e-05,-0.0006613756613756617
AACG,2017-04-27,-6.1657371906587475,3.0917854855563243,0.23834289813486298,,0.0007623224728488115,-0.0034332398994053022,-0.0008469422224397875,-0.0012870012870012846,0.0
AACG,2017-04-28,-5.524979524979494,4.273184357541901,0.0,,0.0007623224728488115,-0.002180107067325103,-0.00020344157893914262,0.0012531328320801991,0.0006435006435006449
AACG,2017-05-01,-9.255211047420469,1.739710538217999,-0.6027229135746079,,0.0007623224728488115,-0.0034671083543263877,-0.00020344157893914262,-0.0012870012870012846,0.0
AACG,2017-05-02,-2.302826510721267,0.9070650896843401,0.21037484206092888,,-0.002809106098579775,-0.000960842690165984,-0.0008648172403148069,0.0025062656641604035,-0.0006613756613756644
AACG,2017-05-03,-4.351628078590547,0.0,0.20518487956304698,,0.0006631161236424488,-0.0022835940129173125,-0.00022131659681416208,-0.0013227513227513285,0.0006435006435006449
AACG,2017-05-04,-4.3542108661562455,-1.2511239563262617,-0.19034578449629375,,-0.010051169590643283,-0.0022835940129173125,-0.00022131659681416208,0.0,0.0
AACG,2017-05-05,-2.741029822926357,0.0,0.0,,-0.0034722222222222238,-0.0022835940129173125,0.0011014347259371586,0.0,0.0013227513227513207
AACG,2017-05-08,0.0,2.5694581280788142,0.470603761134939,,0.007142857142857145,0.0004374944224568379,0.002461978943624234,0.0027210884353741503,0.0013605442176870754
AACG,2017-05-09,-1.5377333855594812,0.0,-0.2502892447241767,,0.0037644787644787597,-0.0008495068645444517,0.00041791807603395813,-0.0012870012870012898,-0.002044060867590276
AACG,2017-05-10,-3.0050994390616803,-5.460295475530938,-0.5047917370192253,,0.00029225654225653597,-0.002172258187295775,0.00041791807603395813,-0.0013227513227513233,0.0
AACG,2017-05-11,-3.1338037544934236,-4.041737940472126,-0.965172798216277,,0.00029225654225653597,-0.002172258187295775,0.00041791807603395813,0.0,0.0
AACG,2017-05-12,-1.4564596273291799,-7.072304777101866,-1.0048986604137138,,-0.0032791720291720228,-0.000958799830980271,-0.00026235403280957685,0.0012134583563155042,-0.000680272108843535
AACG,2017-05-15,-0.9065395095367785,-5.484092664092675,-1.4739071653898144,,-0.0032791720291720228,-0.000958799830980271,0.00041791807603395813,0.0,0.000680272108843535
AACG,2017-05-16,-1.2981486598507934,-6.2183154027815055,-1.459048257372657,,-0.0032791720291720228,-0.000958799830980271,-0.0009826421480556727,0.0,-0.0014005602240896309
AACG,2017-05-17,-4.521621621621602,19.895622895622896,-1.9309299587992939,,-0.0032791720291720228,-0.000958799830980271,-0.000321266486680011,0.0,0.0006613756613756617
AACG,2017-05-18,-2.4292987012986704,4.393105977264377,-1.7806583242655105,,-0.010422029172029168,-0.000958799830980271,-0.000321266486680011,0.0,0.0
AACG,2017-05-19,-5.053196053196165,965.6351351342339,-1.260978058224581,,-0.0070436507936507825,-0.0023193440486673515,-0.000321266486680011,-0.0013605442176870806,0.0
AACG,2017-05-22,-1.4813623462630052,-12.146279306829618,-1.7291208791208796,,-0.0035714285714285587,-0.0009965927259160282,-0.0010015385955235514,0.0013227513227513233,-0.0006802721088435404
AACG,2017-05-23,-12.908873423227357,-8.568903318903326,-1.991855962829114,,-0.007247899159663854,-0.006478785603066896,-0.003024570030319693,-0.005482192877150868,-0.0020230314347961416
AACG,2017-05-24,-8.398734177215015,0.0,-1.7372841444270042,,0.00011140819964348958,-0.0025295184959050502,-0.0023030693088189717,0.003949267107161846,0.0007215007215007211
AACG,2017-05-25,-2.462506446621977,0.0,-1.5475866916588576,,0.00011140819964348958,-0.001206767173153727,-0.0016765028927788724,0.0013227513227513233,0.0006265664160400993
AACG,2017-05-26,-2.5278306878306878,-2.58120497707923,-1.3389571111030123,,0.00011140819964348958,-0.001206767173153727,-0.0023200035362795145,0.0,-0.0006435006435006421
AACG,2017-05-30,-4.747038327526078,-3.3641970932293224,-1.3513114874996925,,-0.0035650623885918054,-0.002607327397243363,-0.002393717232284233,-0.0014005602240896363,-7.371369600471869e-05
AACG,2017-05-31,-2.9037082066869093,-1.7706079820962124,-0.5515531390021637,,0.00022281639928697916,-0.0011643259542419213,-0.0023157171542841546,0.001443001443001442,7.800007800007856e-05
AACG,2017-06-01,0.0,0.0,0.0,,0.0038992869875222602,0.00023623426984770951,-0.00036230421015913725,0.0014005602240896309,0.001953412944125017
AACG,2017-06-02,0.0,1.3040126831401708,-1.175714590443686,,0.0038992869875222602,0.00023623426984770951,-0.0010236798715348016,0.0,-0.0006613756613756644
AACG,2017-06-05,1.4650521152667106,0.0,-0.26703523532465073,,0.011147186147186142,0.00159677848753479,-0.0003434077626912613,0.0013605442176870804,0.0006802721088435403
AACG,2017-06-06,0.0,0.0,-0.6444220816561235,,0.0038870851370851334,0.00027402716478346675,-0.001004783424066923,-0.0013227513227513231,-0.0006613756613756618
AACG,2017-06-07,0.0,2.275647171620321,0.0,,0.011029942279942279,0.00027402716478346675,0.00035576079362015234,0.0,0.0013605442176870754
AACG,2017-06-08,12.630457693465756,5.966274260260879,1.7056949602922937,,0.031300212550212536,0.009283036173792473,0.004216764654624011,0.009009009009009007,0.0038610038610038585
AACG,2017-06-09,36.1962732919252,12.514788169464415,5.234553775743696,,0.06113947383612227,0.020572564905181678,0.00920015335894295,0.011289528731389204,0.00498338870431894
AACG,2017-06-12,35.18302040816338,11.103748580083263,5.171097344844955,,0.05975544120208963,0.02148831582093259,0.009658028816818407,0.0009157509157509125,0.00045787545787545625
AACG,2017-06-13,25.62288640152402,8.96759031535224,4.885026737967913,,0.05372048004781661,0.021950387442033856,0.010495793805526793,0.00046207162110126557,0.0008377649887083855
AACG,2017-06-14,33.74016853932618,9.200527630434168,4.399329762724036,,0.051316633893970454,0.02103463652628294,0.010037918347651335,-0.000915750915750916,-0.000457875457875458
AACG,2017-06-15,39.96725860155381,11.758564204828723,5.249116662534094,,0.05019618571469872,0.021968343342342694,0.010504771755681212,0.0009337068160597539,0.00046685340802987696
AACG,2017-06-16,14.556121661262974,11.505903962214688,5.154429473410144,,0.04886071562922863,0.02013684151084086,0.009589020839930292,-0.0018315018315018354,-0.0009157509157509194
AACG,2017-06-19,14.264571887980669,10.21613459879206,5.524052788420608,,0.046717858486371486,0.022041603415602764,0.010541401792311247,0.0019047619047619056,0.0009523809523809545
AACG,2017-06-20,22.801084990958238,14.133094063107484,6.404190919674034,,0.026447588216101228,0.022041603415602764,0.009861129683467706,0.0,-0.0006802721088435409
AACG,2017-06-21,30.466628959275937,12.451435810810892,6.289805269186722,,0.0002847975184267909,0.022041603415602764,0.010522505344843367,0.0,0.0006613756613756613
AACG,2017-06-22,38.2519936204147,12.878032810738054,5.376430912459031,,-0.0021190486354193544,0.023442163639692398,0.008481689018312751,0.0014005602240896343,-0.002040816326530616
AACG,2017-06-23,37.54919312857895,11.169536046585188,5.952774498229038,,0.00023944193061838093,0.021999162196690958,0.009734821850392953,-0.0014430014430014404,0.0012531328320802022
AACG,2017-06-26,53.274264705882175,11.712539745628016,5.775943823618248,,0.00264328808446454,0.021999162196690958,0.010396197511768615,0.0,0.0006613756613756613
AACG,2017-06-27,355.2647058823406,14.944169521634244,5.360837027503704,,0.00019230769230768607,0.021999162196690958,0.010396197511768615,0.0,0.0
AACG,2017-06-28,49.97285807717512,11.4445703188218,4.928292333938705,,0.0050000000000000044,0.023399722420780596,0.010396197511768615,0.0014005602240896378,0.0
AACG,2017-06-29,152.64556962026492,13.514825903293366,4.770878710054952,,-0.002403846153846159,0.021040970062028236,0.009938322053893157,-0.00235875235875236,-0.000457875457875458
AACG,2017-06-30,-145.0805970149276,11.948535031847147,4.307580878802509,,-0.007305806938159895,0.017772996205819087,0.009004615237833398,-0.003267973856209149,-0.0009337068160597591
AACG,2017-07-03,-110.39773691654874,10.635764235764224,5.365878378378388,,-0.0022037661218333587,0.019716630802514908,0.00997643253618131,0.0019436345966958209,0.0009718172983479122
AACG,2017-07-05,-281.9560185185316,12.86022241231826,6.101286173633442,,-0.0022037661218333587,0.01835608658482783,0.00997643253618131,-0.0013605442176870784,0.0
AACG,2017-07-06,-49.831794871795154,13.859171597633104,6.441163946061042,,-0.007105726906147095,0.017811424275459634,0.00904272572012155,-0.0005446623093681956,-0.0009337068160597591
AACG,2017-07-07,-99.88778652069647,10.750344827586217,5.806525911708258,,-0.007105726906147095,0.015090335840085482,0.007682181502434475,-0.0027210884353741516,-0.0013605442176870758
AACG,2017-07-10,-35.37499999999876,10.053460583488498,5.719708396178988,,-0.01220776772247363,0.0054246935213819415,0.007353864847587208,-0.009665642318703541,-0.00032831665484726706
AACG,2017-07-11,22.269230769229743,12.232812499999959,7.097356544165054,,-0.00688861878630341,-0.0025157414353815695,0.009028411734900054,-0.007940434956763512,0.0016745468873128463
AACG,2017-07-12,-13.286300246103798,9.960411899313529,6.5411409468349015,,-0.004484772632457251,-0.003431492351132482,0.009028411734900054,-0.0009157509157509125,0.0
AACG,2017-07-13,-18.771538461538,14.570101351351298,6.697175514174534,,0.0004171881518564846,-0.002533019754546678,0.00970868384374359,0.0008984725965858042,0.0006802721088435357
AACG,2017-07-14,-4.467472970496591,13.281780250347719,7.039315591971633,,-0.004684852664470052,-0.0016172688387957601,0.00970868384374359,0.0009157509157509177,0.0
AACG,2017-07-17,-5.275809716599251,13.59203413940259,7.337137495735246,,-0.004684852664470052,-0.002550975654855514,0.00970868384374359,-0.0009337068160597539,0.0
AACG,2017-07-18,-1.7760583941605719,12.482722513088971,8.998811410459599,,0.00021710811984368417,-0.0007194738233536784,0.00970868384374359,0.0018315018315018356,0.0
AACG,2017-07-19,-4.64854111405836,11.971428571428584,7.2393736017896995,,0.0027681285280069523,-0.0016524184297676732,0.010194592492917546,-0.0009329446064139948,0.0004859086491739561
AACG,2017-07-20,0.0,14.129440389294366,9.355174197691628,,0.012870169344333493,0.0002523434749942332,0.011146973445298499,0.0019047619047619065,0.0009523809523809528
AACG,2017-07-21,0.0,13.743297224102939,10.470241042603336,,0.007551020408163273,0.0002523434749942332,0.011146973445298499,0.0,0.0
AACG,2017-07-24,-3.967568448500619,11.888059701492542,9.145098351517069,,0.0003394819466248089,-0.002494909272258515,0.010473627183716942,-0.002747252747252748,-0.0006733462615815568
AACG,2017-07-25,-2.417030134813677,13.216856408373173,9.110083938294016,,0.002890502354788077,-0.0015230919739106033,0.010238035111390178,0.0009718172983479115,-0.00023559207232676412
AACG,2017-07-26,-2.424070761280047,10.752964699393239,9.101755786113326,,0.002890502354788077,-0.0015230919739106033,0.010238035111390178,0.0,0.0
AACG,2017-07-27,-0.8308379120879172,12.722399150743128,8.798069667456339,,0.005390502354788079,-0.0005707110215296499,0.010714225587580653,0.0009523809523809534,0.00047619047619047554
AACG,2017-07-28,-2.9895884370406764,14.184827586206875,7.894718614718624,,0.0029395219626312113,-0.0015044178375894092,0.010947652291595592,-0.0009337068160597592,0.00023342670401493848
AACG,2017-07-31,0.0,14.421381517033645,6.017941952506597,,0.0028885015544679454,0.00036371403054246185,0.010702342046285349,0.001868131868131871,-0.0002453102453102429
AACG,2017-08-01,1.8698352687010558,13.998243559718938,7.004624218710299,,-0.002111498445532059,0.0022311276626619803,0.010002061934240533,0.0018674136321195185,-0.0007002801120448154
AACG,2017-08-02,-0.9799887033002583,15.013202093586534,6.38398034398034,,-0.004562478837688927,-0.0006462137500936023,0.009535208526210653,-0.0028773414127555826,-0.00046685340802988043
AACG,2017-08-03,-1.2014125549464254,15.800575894693539,7.847283010032235,,0.0026490596238495367,-0.0006462137500936023,0.008854936417367112,0.0,-0.0006802721088435409
AACG,2017-08-04,0.7340237587572371,9.258568201905119,8.40087863811091,,9.803921568626861e-05,0.0012211998820259161,0.009516312078742775,0.0018674136321195185,0.0006613756613756631
AACG,2017-08-07,0.8885794892463239,9.663807189542458,6.872359432475039,,9.803921568626861e-05,0.0012211998820259161,0.008155767861055698,0.0,-0.0013605442176870767
AACG,2017-08-08,4.349204927211634,12.777360515021451,7.2925062972292185,,9.803921568626861e-05,0.004117215431102693,0.004770954476242317,0.002896015549076777,-0.0033848133848133812
AACG,2017-08-09,2.0412371134020626,14.9625,7.299862825788749,,0.0025490196078431365,0.002090872979228323,-0.00021243422807662316,-0.00202634245187437,-0.00498338870431894
AACG,2017-08-10,-19.94448979591836,32.8698035632713,9.681908548707742,,4.9019607843134305e-05,0.002090872979228323,-0.0006703096859520794,0.0,-0.00045787545787545625
AACG,2017-08-11,-15.370800627943437,32.579945799457974,11.660369163952161,,4.9019607843134305e-05,0.002090872979228323,-0.00022107338765917745,0.0,0.000449236298292902
AACG,2017-08-14,15.443014128727867,23.817554240631086,9.047265719103812,,0.0025000000000000022,0.002090872979228323,0.00023680207021628145,0.0,0.0004578754578754589
AACG,2017-08-15,18.249350649351392,24.752049180327923,8.639035861258074,,0.0025000000000000022,0.002090872979228323,-0.0002300513378135955,0.0,-0.00046685340802987696
AACG,2017-08-16,6.695510204081875,22.5182806324111,7.273304976169744,,4.9019607843134305e-05,0.0011571661631685638,0.00021884616990744266,-0.0009337068160597593,0.00044889750772103814
AACG,2017-08-17,1.1295890410958889,58.463154492567504,11.403474903474892,,-0.002450980392156868,-0.0007670320875603011,-0.0012097252586639872,-0.001924198250728865,-0.0014285714285714299
